B19001_001E:Total:,B19013_001E:Median household income in the past 12 months (in 2021 inflation-adjusted dollars),state_fips,county_fips,tract_fips,year,source
2567,87232,42,091,208604,2021,ACS 2021
1186,121667,42,091,208702,2021,ACS 2021
1514,86885,42,091,208703,2021,ACS 2021
1593,75242,42,091,208704,2021,ACS 2021
636,38500,42,091,208801,2021,ACS 2021
1334,34839,42,091,208802,2021,ACS 2021
1564,48672,42,091,208901,2021,ACS 2021
1193,57815,42,091,208903,2021,ACS 2021
1394,34355,42,091,208904,2021,ACS 2021
1089,79044,42,091,208905,2021,ACS 2021
1671,66217,42,091,208906,2021,ACS 2021
644,57500,42,091,209000,2021,ACS 2021
2101,103750,42,091,209100,2021,ACS 2021
657,70250,42,091,209201,2021,ACS 2021
883,66406,42,091,209202,2021,ACS 2021
1585,80110,42,091,210100,2021,ACS 2021
1091,115156,42,091,210200,2021,ACS 2021
1795,109375,42,091,210300,2021,ACS 2021
1788,110469,42,091,210400,2021,ACS 2021
1501,124331,42,091,210500,2021,ACS 2021
1733,108304,42,091,210600,2021,ACS 2021
1900,146462,42,091,210700,2021,ACS 2021
0,-666666666,42,091,980000,2021,ACS 2021
0,-666666666,42,091,980100,2021,ACS 2021
0,-666666666,42,091,980200,2021,ACS 2021
0,-666666666,42,091,980300,2021,ACS 2021
1328,72803,42,093,050100,2021,ACS 2021
1691,66157,42,093,050200,2021,ACS 2021
2222,38134,42,093,050300,2021,ACS 2021
2235,83225,42,093,050400,2021,ACS 2021
1485,77250,42,095,010100,2021,ACS 2021
1547,107625,42,095,010200,2021,ACS 2021
1455,78083,42,095,010300,2021,ACS 2021
2220,85962,42,095,010400,2021,ACS 2021
1792,30923,42,095,010500,2021,ACS 2021
1686,74286,42,095,010601,2021,ACS 2021
1431,61025,42,095,010602,2021,ACS 2021
1562,56087,42,095,010700,2021,ACS 2021
1404,34196,42,095,010800,2021,ACS 2021
1473,42808,42,095,010900,2021,ACS 2021
1202,25300,42,095,011000,2021,ACS 2021
71,64583,42,095,011100,2021,ACS 2021
2162,40060,42,095,011200,2021,ACS 2021
1919,50139,42,095,011300,2021,ACS 2021
1481,94632,42,095,014100,2021,ACS 2021
2412,42410,42,095,014200,2021,ACS 2021
1425,45350,42,095,014300,2021,ACS 2021
1380,47283,42,095,014400,2021,ACS 2021
1263,68194,42,095,014500,2021,ACS 2021
1113,50986,42,095,014600,2021,ACS 2021
975,72639,42,095,014700,2021,ACS 2021
1307,63984,42,095,015202,2021,ACS 2021
1326,43958,42,095,015203,2021,ACS 2021
1927,79879,42,095,015300,2021,ACS 2021
1165,82014,42,095,015400,2021,ACS 2021
2465,77418,42,095,015500,2021,ACS 2021
1327,77634,42,095,015600,2021,ACS 2021
1205,50128,42,095,015700,2021,ACS 2021
1905,105202,42,095,015801,2021,ACS 2021
1155,84736,42,095,015802,2021,ACS 2021
1952,80551,42,095,015901,2021,ACS 2021
1445,101250,42,095,015902,2021,ACS 2021
2653,86406,42,095,016001,2021,ACS 2021
1823,55382,42,095,016002,2021,ACS 2021
748,68409,42,095,016100,2021,ACS 2021
2281,70045,42,095,016201,2021,ACS 2021
2000,80273,42,095,016202,2021,ACS 2021
1228,75804,42,095,016300,2021,ACS 2021
2077,79728,42,095,016400,2021,ACS 2021
1957,79214,42,095,016500,2021,ACS 2021
1061,59803,42,095,016600,2021,ACS 2021
2423,109063,42,095,016700,2021,ACS 2021
2075,51673,42,095,016801,2021,ACS 2021
813,64583,42,095,016802,2021,ACS 2021
1132,147732,42,095,016901,2021,ACS 2021
1273,100547,42,095,016902,2021,ACS 2021
721,81354,42,095,017000,2021,ACS 2021
2498,100349,42,095,017101,2021,ACS 2021
2066,114583,42,095,017103,2021,ACS 2021
1539,107025,42,095,017104,2021,ACS 2021
2284,83351,42,095,017200,2021,ACS 2021
1080,73598,42,095,017300,2021,ACS 2021
1542,96923,42,095,017402,2021,ACS 2021
2376,110000,42,095,017403,2021,ACS 2021
1010,113480,42,095,017404,2021,ACS 2021
1937,70259,42,095,017501,2021,ACS 2021
1978,103438,42,095,017502,2021,ACS 2021
1627,69399,42,095,017603,2021,ACS 2021
1740,105147,42,095,017604,2021,ACS 2021
1512,88816,42,095,017605,2021,ACS 2021
1910,115119,42,095,017606,2021,ACS 2021
2971,117564,42,095,017607,2021,ACS 2021
871,108869,42,095,017702,2021,ACS 2021
1265,88780,42,095,017703,2021,ACS 2021
2451,88750,42,095,017704,2021,ACS 2021
1274,82000,42,095,017800,2021,ACS 2021
1517,64769,42,095,017901,2021,ACS 2021
925,82361,42,095,017902,2021,ACS 2021
1511,83456,42,095,018001,2021,ACS 2021
1247,119005,42,095,018003,2021,ACS 2021
1277,101571,42,095,018004,2021,ACS 2021
2676,88011,42,095,018100,2021,ACS 2021
1453,76042,42,095,018200,2021,ACS 2021
1769,70144,42,095,018300,2021,ACS 2021
1665,65972,42,097,080100,2021,ACS 2021
2652,49815,42,097,080200,2021,ACS 2021
1279,37029,42,097,080301,2021,ACS 2021
1482,65242,42,097,080302,2021,ACS 2021
1532,52333,42,097,080400,2021,ACS 2021
1556,68936,42,097,080500,2021,ACS 2021
1717,50742,42,097,080600,2021,ACS 2021
1309,83750,42,097,080700,2021,ACS 2021
2816,82031,42,097,080800,2021,ACS 2021
1366,60656,42,097,080900,2021,ACS 2021
1286,39794,42,097,081000,2021,ACS 2021
1390,40230,42,097,081100,2021,ACS 2021
1376,47288,42,097,081200,2021,ACS 2021
1088,37500,42,097,081300,2021,ACS 2021
939,42719,42,097,081400,2021,ACS 2021
1014,22258,42,097,081500,2021,ACS 2021
1153,37303,42,097,081600,2021,ACS 2021
859,28910,42,097,081700,2021,ACS 2021
1389,63125,42,097,081800,2021,ACS 2021
2209,76250,42,097,081900,2021,ACS 2021
1467,43384,42,097,082000,2021,ACS 2021
1218,29342,42,097,082100,2021,ACS 2021
1409,36181,42,097,082200,2021,ACS 2021
1932,61842,42,097,082300,2021,ACS 2021
1266,47033,42,097,082400,2021,ACS 2021
1897,71958,42,099,030100,2021,ACS 2021
917,69154,42,099,030201,2021,ACS 2021
2006,73372,42,099,030202,2021,ACS 2021
1859,69201,42,099,030301,2021,ACS 2021
1912,89348,42,099,030302,2021,ACS 2021
2068,78419,42,099,030400,2021,ACS 2021
2360,65904,42,099,030501,2021,ACS 2021
2222,75000,42,099,030502,2021,ACS 2021
1559,61750,42,099,030601,2021,ACS 2021
1023,68750,42,099,030602,2021,ACS 2021
1350,104052,42,101,000101,2021,ACS 2021
1840,91944,42,101,000102,2021,ACS 2021
1628,91067,42,101,000200,2021,ACS 2021
2085,86782,42,101,000300,2021,ACS 2021
1849,67188,42,101,000401,2021,ACS 2021
694,165890,42,101,000403,2021,ACS 2021
2323,90504,42,101,000404,2021,ACS 2021
1144,51801,42,101,000500,2021,ACS 2021
1008,90119,42,101,000600,2021,ACS 2021
1279,87776,42,101,000701,2021,ACS 2021
1511,54121,42,101,000702,2021,ACS 2021
952,126905,42,101,000801,2021,ACS 2021
1883,82121,42,101,000803,2021,ACS 2021
1847,80772,42,101,000805,2021,ACS 2021
1617,166885,42,101,000806,2021,ACS 2021
1571,49276,42,101,000901,2021,ACS 2021
1433,67014,42,101,000902,2021,ACS 2021
1659,118102,42,101,001001,2021,ACS 2021
2046,169531,42,101,001002,2021,ACS 2021
2404,48370,42,101,001101,2021,ACS 2021
1459,133906,42,101,001102,2021,ACS 2021
2083,106871,42,101,001201,2021,ACS 2021
1225,94449,42,101,001203,2021,ACS 2021
1732,82115,42,101,001204,2021,ACS 2021
795,174327,42,101,001301,2021,ACS 2021
2066,109458,42,101,001302,2021,ACS 2021
2004,103239,42,101,001400,2021,ACS 2021
1478,93203,42,101,001500,2021,ACS 2021
1195,147782,42,101,001600,2021,ACS 2021
1388,129300,42,101,001700,2021,ACS 2021
1691,99125,42,101,001800,2021,ACS 2021
1732,138093,42,101,001900,2021,ACS 2021
1082,71379,42,101,002000,2021,ACS 2021
948,92955,42,101,002100,2021,ACS 2021
1157,65598,42,101,002200,2021,ACS 2021
1234,85577,42,101,002300,2021,ACS 2021
2583,91382,42,101,002400,2021,ACS 2021
2023,67548,42,101,002500,2021,ACS 2021
1877,84055,42,101,002701,2021,ACS 2021
1933,80075,42,101,002702,2021,ACS 2021
1651,67021,42,101,002801,2021,ACS 2021
2338,71409,42,101,002802,2021,ACS 2021
2229,76394,42,101,002900,2021,ACS 2021
1544,49132,42,101,003001,2021,ACS 2021
1493,66217,42,101,003002,2021,ACS 2021
2296,71054,42,101,003100,2021,ACS 2021
1632,46500,42,101,003200,2021,ACS 2021
2444,58186,42,101,003300,2021,ACS 2021
2567,37597,42,101,003600,2021,ACS 2021
2315,63075,42,101,003701,2021,ACS 2021
1277,44917,42,101,003702,2021,ACS 2021
1647,84132,42,101,003800,2021,ACS 2021
3036,55876,42,101,003901,2021,ACS 2021
2352,69265,42,101,003902,2021,ACS 2021
1929,67841,42,101,004001,2021,ACS 2021
2269,68523,42,101,004002,2021,ACS 2021
1964,60925,42,101,004101,2021,ACS 2021
1351,42675,42,101,004103,2021,ACS 2021
1352,54597,42,101,004104,2021,ACS 2021
2176,78065,42,101,004201,2021,ACS 2021
2024,64441,42,101,004202,2021,ACS 2021
738,65341,42,101,005400,2021,ACS 2021
2798,65706,42,101,005500,2021,ACS 2021
662,42661,42,101,005600,2021,ACS 2021
2400,46987,42,101,006000,2021,ACS 2021
1193,37521,42,101,006100,2021,ACS 2021
1544,38006,42,101,006200,2021,ACS 2021
1523,29307,42,101,006300,2021,ACS 2021
1630,32191,42,101,006400,2021,ACS 2021
1640,39141,42,101,006500,2021,ACS 2021
1329,27049,42,101,006600,2021,ACS 2021
2908,39927,42,101,006700,2021,ACS 2021
1467,34928,42,101,007000,2021,ACS 2021
809,34552,42,101,007101,2021,ACS 2021
1719,29321,42,101,007102,2021,ACS 2021
1618,38704,42,101,007200,2021,ACS 2021
1309,45446,42,101,007300,2021,ACS 2021
1792,43654,42,101,007400,2021,ACS 2021
728,46667,42,101,007700,2021,ACS 2021
2130,55200,42,101,007800,2021,ACS 2021
2204,72847,42,101,007900,2021,ACS 2021
1745,58355,42,101,008000,2021,ACS 2021
1075,44261,42,101,008101,2021,ACS 2021
2022,41900,42,101,008102,2021,ACS 2021
2998,31805,42,101,008200,2021,ACS 2021
1627,35961,42,101,008301,2021,ACS 2021
1864,25151,42,101,008302,2021,ACS 2021
1720,49417,42,101,008400,2021,ACS 2021
3002,41974,42,101,008500,2021,ACS 2021
1537,64702,42,101,008601,2021,ACS 2021
1543,30822,42,101,008602,2021,ACS 2021
1773,47566,42,101,008701,2021,ACS 2021
1589,33902,42,101,008702,2021,ACS 2021
356,36250,42,101,008801,2021,ACS 2021
1406,17465,42,101,008802,2021,ACS 2021
1202,33750,42,101,009000,2021,ACS 2021
1641,35521,42,101,009100,2021,ACS 2021
1487,40234,42,101,009200,2021,ACS 2021
2156,29597,42,101,009300,2021,ACS 2021
1803,22438,42,101,009400,2021,ACS 2021
1569,29550,42,101,009500,2021,ACS 2021
1553,45984,42,101,009600,2021,ACS 2021
1051,68165,42,101,009801,2021,ACS 2021
2107,66830,42,101,009802,2021,ACS 2021
1740,46147,42,101,010000,2021,ACS 2021
2287,46467,42,101,010100,2021,ACS 2021
1363,28992,42,101,010200,2021,ACS 2021
980,30680,42,101,010300,2021,ACS 2021
1540,21700,42,101,010400,2021,ACS 2021
1493,28472,42,101,010500,2021,ACS 2021
638,22647,42,101,010600,2021,ACS 2021
1184,36006,42,101,010700,2021,ACS 2021
1852,24706,42,101,010800,2021,ACS 2021
1053,29331,42,101,010900,2021,ACS 2021
1388,15870,42,101,011000,2021,ACS 2021
1340,43235,42,101,011100,2021,ACS 2021
2015,26220,42,101,011200,2021,ACS 2021
1272,40326,42,101,011300,2021,ACS 2021
3132,37530,42,101,011400,2021,ACS 2021
1742,74815,42,101,011500,2021,ACS 2021
360,87708,42,101,011700,2021,ACS 2021
2151,38642,42,101,011800,2021,ACS 2021
2126,45433,42,101,011900,2021,ACS 2021
642,69500,42,101,012000,2021,ACS 2021
1623,47875,42,101,012100,2021,ACS 2021
2042,36646,42,101,012201,2021,ACS 2021
567,63190,42,101,012203,2021,ACS 2021
1867,58548,42,101,012204,2021,ACS 2021
1096,68138,42,101,012501,2021,ACS 2021
2630,81262,42,101,012502,2021,ACS 2021
851,30709,42,101,013100,2021,ACS 2021
1405,38639,42,101,013200,2021,ACS 2021
1752,92222,42,101,013300,2021,ACS 2021
1762,107823,42,101,013401,2021,ACS 2021
1851,82434,42,101,013402,2021,ACS 2021
1625,133125,42,101,013500,2021,ACS 2021
1558,110455,42,101,013601,2021,ACS 2021
1990,103426,42,101,013602,2021,ACS 2021
972,84189,42,101,013701,2021,ACS 2021
1790,50185,42,101,013702,2021,ACS 2021
930,59800,42,101,013800,2021,ACS 2021
1317,45175,42,101,013900,2021,ACS 2021
1949,59432,42,101,014000,2021,ACS 2021
1221,18736,42,101,014100,2021,ACS 2021
1687,116574,42,101,014201,2021,ACS 2021
1325,128098,42,101,014202,2021,ACS 2021
933,104883,42,101,014300,2021,ACS 2021
2446,117904,42,101,014400,2021,ACS 2021
813,-666666666,42,101,014500,2021,ACS 2021
1140,35600,42,101,014600,2021,ACS 2021
1208,14962,42,101,014700,2021,ACS 2021
452,16064,42,101,014800,2021,ACS 2021
2012,25897,42,101,014900,2021,ACS 2021
765,30888,42,101,015101,2021,ACS 2021
1813,21427,42,101,015102,2021,ACS 2021
2179,49581,42,101,015200,2021,ACS 2021
1289,25871,42,101,015300,2021,ACS 2021
549,41103,42,101,015600,2021,ACS 2021
1148,75521,42,101,015700,2021,ACS 2021
3295,101365,42,101,015800,2021,ACS 2021
1129,85380,42,101,016001,2021,ACS 2021
2130,83178,42,101,016002,2021,ACS 2021
2598,91553,42,101,016100,2021,ACS 2021
765,33140,42,101,016200,2021,ACS 2021
936,27625,42,101,016300,2021,ACS 2021
1782,17389,42,101,016400,2021,ACS 2021
1087,21010,42,101,016500,2021,ACS 2021
730,46221,42,101,016600,2021,ACS 2021
1526,35425,42,101,016701,2021,ACS 2021
882,31385,42,101,016702,2021,ACS 2021
1508,14798,42,101,016800,2021,ACS 2021
1208,24699,42,101,016901,2021,ACS 2021
1992,21114,42,101,016902,2021,ACS 2021
1467,54232,42,101,017000,2021,ACS 2021
1621,26751,42,101,017100,2021,ACS 2021
1484,-666666666,42,101,017201,2021,ACS 2021
1685,34574,42,101,017202,2021,ACS 2021
1146,31935,42,101,017300,2021,ACS 2021
1024,30679,42,101,017400,2021,ACS 2021
2635,23255,42,101,017500,2021,ACS 2021
1792,23761,42,101,017601,2021,ACS 2021
1268,33125,42,101,017602,2021,ACS 2021
1210,23491,42,101,017701,2021,ACS 2021
1535,27103,42,101,017702,2021,ACS 2021
2627,36712,42,101,017800,2021,ACS 2021
2450,44468,42,101,017900,2021,ACS 2021
1062,50549,42,101,018001,2021,ACS 2021
2438,70610,42,101,018002,2021,ACS 2021
1596,68095,42,101,018300,2021,ACS 2021
861,60607,42,101,018400,2021,ACS 2021
1233,20120,42,101,018801,2021,ACS 2021
1138,31523,42,101,018802,2021,ACS 2021
2384,39297,42,101,019000,2021,ACS 2021
2777,42889,42,101,019100,2021,ACS 2021
2455,21638,42,101,019200,2021,ACS 2021
1817,20486,42,101,019501,2021,ACS 2021
1181,23931,42,101,019502,2021,ACS 2021
2264,33331,42,101,019700,2021,ACS 2021
2130,28971,42,101,019800,2021,ACS 2021
1811,25211,42,101,019900,2021,ACS 2021
487,11955,42,101,020000,2021,ACS 2021
1758,22628,42,101,020101,2021,ACS 2021
1611,37431,42,101,020102,2021,ACS 2021
1943,31347,42,101,020200,2021,ACS 2021
1164,28542,42,101,020300,2021,ACS 2021
1153,31350,42,101,020400,2021,ACS 2021
1706,-666666666,42,101,020500,2021,ACS 2021
885,55774,42,101,020600,2021,ACS 2021
1935,109959,42,101,020701,2021,ACS 2021
661,210322,42,101,020702,2021,ACS 2021
1343,74432,42,101,020800,2021,ACS 2021
1427,95605,42,101,020900,2021,ACS 2021
2489,79264,42,101,021000,2021,ACS 2021
1286,64770,42,101,021100,2021,ACS 2021
1245,93114,42,101,021200,2021,ACS 2021
1576,79464,42,101,021300,2021,ACS 2021
1935,77686,42,101,021400,2021,ACS 2021
1985,94735,42,101,021500,2021,ACS 2021
1213,84095,42,101,021600,2021,ACS 2021
2641,88998,42,101,021700,2021,ACS 2021
2541,67663,42,101,021800,2021,ACS 2021
645,67083,42,101,021900,2021,ACS 2021
769,91146,42,101,022000,2021,ACS 2021
522,129571,42,101,023100,2021,ACS 2021
595,106587,42,101,023500,2021,ACS 2021
1118,104318,42,101,023600,2021,ACS 2021
2266,75583,42,101,023700,2021,ACS 2021
2019,79647,42,101,023800,2021,ACS 2021
1131,41917,42,101,023900,2021,ACS 2021
1999,55748,42,101,024000,2021,ACS 2021
637,14928,42,101,024100,2021,ACS 2021
1901,28063,42,101,024200,2021,ACS 2021
1880,45154,42,101,024300,2021,ACS 2021
1058,52826,42,101,024400,2021,ACS 2021
1657,18253,42,101,024500,2021,ACS 2021
1028,29468,42,101,024600,2021,ACS 2021
1721,35120,42,101,024700,2021,ACS 2021
822,37667,42,101,024800,2021,ACS 2021
1075,26069,42,101,024900,2021,ACS 2021
3400,25080,42,101,025200,2021,ACS 2021
2022,46769,42,101,025300,2021,ACS 2021
1964,62000,42,101,025400,2021,ACS 2021
1160,68958,42,101,025500,2021,ACS 2021
1186,92404,42,101,025600,2021,ACS 2021
2175,56958,42,101,025700,2021,ACS 2021
864,44250,42,101,025800,2021,ACS 2021
2023,47144,42,101,025900,2021,ACS 2021
1317,58981,42,101,026000,2021,ACS 2021
1394,46147,42,101,026100,2021,ACS 2021
1689,62098,42,101,026200,2021,ACS 2021
1534,49732,42,101,026301,2021,ACS 2021
1984,56679,42,101,026302,2021,ACS 2021
2246,57654,42,101,026400,2021,ACS 2021
1674,42038,42,101,026500,2021,ACS 2021
2614,47451,42,101,026600,2021,ACS 2021
2699,49097,42,101,026700,2021,ACS 2021
2014,41220,42,101,026800,2021,ACS 2021
735,75101,42,101,026900,2021,ACS 2021
980,83750,42,101,027000,2021,ACS 2021
1014,54725,42,101,027100,2021,ACS 2021
1862,58543,42,101,027200,2021,ACS 2021
2388,45680,42,101,027300,2021,ACS 2021
1064,43438,42,101,027401,2021,ACS 2021
2453,61895,42,101,027402,2021,ACS 2021
1683,52989,42,101,027500,2021,ACS 2021
1832,41957,42,101,027600,2021,ACS 2021
2393,29574,42,101,027700,2021,ACS 2021
1975,43555,42,101,027800,2021,ACS 2021
1463,35914,42,101,027901,2021,ACS 2021
1089,33702,42,101,027902,2021,ACS 2021
1735,31797,42,101,028000,2021,ACS 2021
1917,46378,42,101,028100,2021,ACS 2021
2216,30611,42,101,028200,2021,ACS 2021
2532,22297,42,101,028300,2021,ACS 2021
1363,21670,42,101,028400,2021,ACS 2021
1116,49167,42,101,028500,2021,ACS 2021
2605,53005,42,101,028600,2021,ACS 2021
783,23160,42,101,028700,2021,ACS 2021
1708,48356,42,101,028800,2021,ACS 2021
1335,35360,42,101,028901,2021,ACS 2021
2087,33671,42,101,028902,2021,ACS 2021
2112,43209,42,101,029000,2021,ACS 2021
1704,24000,42,101,029100,2021,ACS 2021
1399,62793,42,101,029200,2021,ACS 2021
1187,-666666666,42,101,029300,2021,ACS 2021
1343,21525,42,101,029400,2021,ACS 2021
1948,36563,42,101,029800,2021,ACS 2021
1449,28398,42,101,029900,2021,ACS 2021
2618,31667,42,101,030000,2021,ACS 2021
2368,21990,42,101,030100,2021,ACS 2021
2817,56122,42,101,030200,2021,ACS 2021
1762,39863,42,101,030501,2021,ACS 2021
1859,55634,42,101,030502,2021,ACS 2021
2805,58349,42,101,030600,2021,ACS 2021
1885,50742,42,101,030700,2021,ACS 2021
1843,58449,42,101,030800,2021,ACS 2021
1498,46980,42,101,030900,2021,ACS 2021
2169,53347,42,101,031000,2021,ACS 2021
1788,42842,42,101,031101,2021,ACS 2021
1372,49787,42,101,031102,2021,ACS 2021
1795,50336,42,101,031200,2021,ACS 2021
2398,53735,42,101,031300,2021,ACS 2021
2069,50810,42,101,031401,2021,ACS 2021
1769,51546,42,101,031402,2021,ACS 2021
2290,52792,42,101,031501,2021,ACS 2021
1362,40000,42,101,031502,2021,ACS 2021
2132,61436,42,101,031600,2021,ACS 2021
2406,29115,42,101,031700,2021,ACS 2021
1855,57094,42,101,031800,2021,ACS 2021
1826,45290,42,101,031900,2021,ACS 2021
2595,54142,42,101,032000,2021,ACS 2021
1637,43525,42,101,032100,2021,ACS 2021
1505,32859,42,101,032300,2021,ACS 2021
2416,45163,42,101,032500,2021,ACS 2021
2919,64488,42,101,032600,2021,ACS 2021
1850,41563,42,101,032900,2021,ACS 2021
3148,46884,42,101,033000,2021,ACS 2021
1705,61250,42,101,033101,2021,ACS 2021
1491,52697,42,101,033102,2021,ACS 2021
1078,70750,42,101,033200,2021,ACS 2021
1625,49505,42,101,033300,2021,ACS 2021
2107,49748,42,101,033400,2021,ACS 2021
1466,54063,42,101,033500,2021,ACS 2021
2524,46061,42,101,033600,2021,ACS 2021
2504,47109,42,101,033701,2021,ACS 2021
1741,72696,42,101,033702,2021,ACS 2021
2643,64940,42,101,033800,2021,ACS 2021
1444,52841,42,101,033900,2021,ACS 2021
1202,94545,42,101,034000,2021,ACS 2021
2657,63998,42,101,034100,2021,ACS 2021
1738,58854,42,101,034200,2021,ACS 2021
2979,90797,42,101,034400,2021,ACS 2021
2393,53173,42,101,034501,2021,ACS 2021
2371,49636,42,101,034502,2021,ACS 2021
1279,50346,42,101,034600,2021,ACS 2021
2855,63326,42,101,034701,2021,ACS 2021
1386,93397,42,101,034702,2021,ACS 2021
2106,65357,42,101,034801,2021,ACS 2021
2309,52519,42,101,034802,2021,ACS 2021
1642,85070,42,101,034803,2021,ACS 2021
2245,56073,42,101,034900,2021,ACS 2021
2045,62188,42,101,035100,2021,ACS 2021
2194,81367,42,101,035200,2021,ACS 2021
2105,80980,42,101,035301,2021,ACS 2021
1721,58750,42,101,035302,2021,ACS 2021
3058,61579,42,101,035500,2021,ACS 2021
2312,53480,42,101,035601,2021,ACS 2021
1274,94508,42,101,035602,2021,ACS 2021
1885,45571,42,101,035701,2021,ACS 2021
1776,48333,42,101,035702,2021,ACS 2021
2305,59764,42,101,035800,2021,ACS 2021
2159,58772,42,101,035900,2021,ACS 2021
1291,56250,42,101,036000,2021,ACS 2021
1536,64688,42,101,036100,2021,ACS 2021
1985,77788,42,101,036201,2021,ACS 2021
2388,82262,42,101,036202,2021,ACS 2021
1847,73063,42,101,036203,2021,ACS 2021
1474,77115,42,101,036301,2021,ACS 2021
1346,65612,42,101,036302,2021,ACS 2021
2312,102316,42,101,036303,2021,ACS 2021
294,110139,42,101,036400,2021,ACS 2021
2168,59402,42,101,036501,2021,ACS 2021
1725,86615,42,101,036502,2021,ACS 2021
1205,144659,42,101,036600,2021,ACS 2021
1576,150952,42,101,036700,2021,ACS 2021
0,-666666666,42,101,036901,2021,ACS 2021
912,27821,42,101,036902,2021,ACS 2021
1763,60643,42,101,037200,2021,ACS 2021
2779,88348,42,101,037300,2021,ACS 2021
1352,75000,42,101,037500,2021,ACS 2021
1716,94399,42,101,037600,2021,ACS 2021
1467,19437,42,101,037700,2021,ACS 2021
1133,62411,42,101,037800,2021,ACS 2021
2384,55517,42,101,037900,2021,ACS 2021
762,45417,42,101,038000,2021,ACS 2021
348,32773,42,101,038100,2021,ACS 2021
1224,39317,42,101,038200,2021,ACS 2021
701,-666666666,42,101,038301,2021,ACS 2021
1030,95455,42,101,038400,2021,ACS 2021
897,107375,42,101,038500,2021,ACS 2021
589,144531,42,101,038600,2021,ACS 2021
829,118750,42,101,038700,2021,ACS 2021
1643,84632,42,101,038800,2021,ACS 2021
1305,46250,42,101,038900,2021,ACS 2021
1251,33711,42,101,039001,2021,ACS 2021
1622,55965,42,101,039002,2021,ACS 2021
1161,30077,42,101,039100,2021,ACS 2021
0,-666666666,42,101,980001,2021,ACS 2021
0,-666666666,42,101,980002,2021,ACS 2021
0,-666666666,42,101,980003,2021,ACS 2021
65,96181,42,101,980100,2021,ACS 2021
17,-666666666,42,101,980200,2021,ACS 2021
0,-666666666,42,101,980300,2021,ACS 2021
0,-666666666,42,101,980400,2021,ACS 2021
0,-666666666,42,101,980500,2021,ACS 2021
0,-666666666,42,101,980600,2021,ACS 2021
0,-666666666,42,101,980701,2021,ACS 2021
0,-666666666,42,101,980702,2021,ACS 2021
0,-666666666,42,101,980800,2021,ACS 2021
0,-666666666,42,101,980901,2021,ACS 2021
0,-666666666,42,101,980902,2021,ACS 2021
0,-666666666,42,101,980903,2021,ACS 2021
0,-666666666,42,101,980904,2021,ACS 2021
0,-666666666,42,101,980905,2021,ACS 2021
0,-666666666,42,101,980906,2021,ACS 2021
0,-666666666,42,101,989100,2021,ACS 2021
0,-666666666,42,101,989200,2021,ACS 2021
0,-666666666,42,101,989300,2021,ACS 2021
961,73266,42,103,950102,2021,ACS 2021
1033,78179,42,103,950103,2021,ACS 2021
1137,61771,42,103,950104,2021,ACS 2021
621,57004,42,103,950202,2021,ACS 2021
698,70000,42,103,950203,2021,ACS 2021
834,79100,42,103,950204,2021,ACS 2021
305,77679,42,103,950302,2021,ACS 2021
698,57253,42,103,950303,2021,ACS 2021
368,58529,42,103,950304,2021,ACS 2021
671,69191,42,103,950501,2021,ACS 2021
866,66214,42,103,950503,2021,ACS 2021
651,68419,42,103,950504,2021,ACS 2021
578,77941,42,103,950601,2021,ACS 2021
617,56058,42,103,950603,2021,ACS 2021
2407,94544,42,103,950606,2021,ACS 2021
961,83990,42,103,950607,2021,ACS 2021
1194,81500,42,103,950608,2021,ACS 2021
1399,68239,42,103,950701,2021,ACS 2021
1449,75571,42,103,950702,2021,ACS 2021
486,83977,42,103,950803,2021,ACS 2021
1488,53967,42,103,950804,2021,ACS 2021
1410,59324,42,103,950805,2021,ACS 2021
885,82781,42,103,950806,2021,ACS 2021
1027,54414,42,103,950901,2021,ACS 2021
607,56006,42,103,950902,2021,ACS 2021
785,46989,42,105,950101,2021,ACS 2021
857,57102,42,105,950102,2021,ACS 2021
1139,49519,42,105,950200,2021,ACS 2021
1632,49432,42,105,950300,2021,ACS 2021
435,53589,42,105,950401,2021,ACS 2021
699,58125,42,105,950402,2021,ACS 2021
838,47222,42,105,950500,2021,ACS 2021
2079,67539,42,107,000100,2021,ACS 2021
977,38925,42,107,000200,2021,ACS 2021
2306,62308,42,107,000300,2021,ACS 2021
814,57375,42,107,000400,2021,ACS 2021
1390,35469,42,107,000500,2021,ACS 2021
1193,35966,42,107,000601,2021,ACS 2021
385,41083,42,107,000602,2021,ACS 2021
1444,72021,42,107,000700,2021,ACS 2021
1393,68750,42,107,000800,2021,ACS 2021
1493,53563,42,107,000901,2021,ACS 2021
1000,64207,42,107,000902,2021,ACS 2021
1105,51518,42,107,001000,2021,ACS 2021
851,56458,42,107,001100,2021,ACS 2021
1700,77969,42,107,001200,2021,ACS 2021
1126,53534,42,107,001300,2021,ACS 2021
881,61480,42,107,001400,2021,ACS 2021
1952,42626,42,107,001500,2021,ACS 2021
1705,66335,42,107,001600,2021,ACS 2021
1374,68611,42,107,001700,2021,ACS 2021
901,62802,42,107,001800,2021,ACS 2021
513,25495,42,107,001901,2021,ACS 2021
1535,30717,42,107,001902,2021,ACS 2021
1370,35614,42,107,002000,2021,ACS 2021
555,52188,42,107,002100,2021,ACS 2021
1118,53600,42,107,002200,2021,ACS 2021
1205,51797,42,107,002300,2021,ACS 2021
878,52176,42,107,002400,2021,ACS 2021
799,63456,42,107,002500,2021,ACS 2021
1709,42230,42,107,002600,2021,ACS 2021
