,place_name,population,state_fips,county_fips,tract_fips,year,source,GEOID
2632,"Census Tract 2015, Venango County, Pennsylvania",3313,42,121,201500,2019,ACS 2019,42121201500
2633,"Census Tract 2004, Venango County, Pennsylvania",2281,42,121,200400,2019,ACS 2019,42121200400
2634,"Census Tract 2050, Montgomery County, Pennsylvania",2575,42,91,205000,2019,ACS 2019,42091205000
2635,"Census Tract 2042, Montgomery County, Pennsylvania",1384,42,91,204200,2019,ACS 2019,42091204200
2636,"Census Tract 2061.04, Montgomery County, Pennsylvania",3374,42,91,206104,2019,ACS 2019,42091206104
2637,"Census Tract 3204, Allegheny County, Pennsylvania",2045,42,3,320400,2019,ACS 2019,42003320400
2638,"Census Tract 4070.02, Allegheny County, Pennsylvania",6383,42,3,407002,2019,ACS 2019,42003407002
2639,"Census Tract 4110, Allegheny County, Pennsylvania",9053,42,3,411000,2019,ACS 2019,42003411000
2640,"Census Tract 4263, Allegheny County, Pennsylvania",5970,42,3,426300,2019,ACS 2019,42003426300
2641,"Census Tract 4732, Allegheny County, Pennsylvania",2892,42,3,473200,2019,ACS 2019,42003473200
2642,"Census Tract 4733, Allegheny County, Pennsylvania",5437,42,3,473300,2019,ACS 2019,42003473300
2643,"Census Tract 4734.01, Allegheny County, Pennsylvania",3574,42,3,473401,2019,ACS 2019,42003473401
2644,"Census Tract 4735, Allegheny County, Pennsylvania",3691,42,3,473500,2019,ACS 2019,42003473500
2645,"Census Tract 9108, Butler County, Pennsylvania",2606,42,19,910800,2019,ACS 2019,42019910800
2646,"Census Tract 9109, Butler County, Pennsylvania",5068,42,19,910900,2019,ACS 2019,42019910900
2647,"Census Tract 15, York County, Pennsylvania",3443,42,133,1500,2019,ACS 2019,42133001500
2648,"Census Tract 105.10, York County, Pennsylvania",5311,42,133,10510,2019,ACS 2019,42133010510
2649,"Census Tract 204.10, York County, Pennsylvania",5253,42,133,20410,2019,ACS 2019,42133020410
2650,"Census Tract 205.10, York County, Pennsylvania",4009,42,133,20510,2019,ACS 2019,42133020510
2651,"Census Tract 205.22, York County, Pennsylvania",3936,42,133,20522,2019,ACS 2019,42133020522
2652,"Census Tract 206, York County, Pennsylvania",7614,42,133,20600,2019,ACS 2019,42133020600
2653,"Census Tract 208, York County, Pennsylvania",8241,42,133,20800,2019,ACS 2019,42133020800
2654,"Census Tract 212.10, York County, Pennsylvania",8469,42,133,21210,2019,ACS 2019,42133021210
2655,"Census Tract 217.12, York County, Pennsylvania",6379,42,133,21712,2019,ACS 2019,42133021712
2656,"Census Tract 217.20, York County, Pennsylvania",4507,42,133,21720,2019,ACS 2019,42133021720
2657,"Census Tract 103, Cumberland County, Pennsylvania",4265,42,41,10300,2019,ACS 2019,42041010300
2658,"Census Tract 106, Cumberland County, Pennsylvania",4638,42,41,10600,2019,ACS 2019,42041010600
2659,"Census Tract 116.02, Cumberland County, Pennsylvania",4003,42,41,11602,2019,ACS 2019,42041011602
2660,"Census Tract 131.02, Cumberland County, Pennsylvania",5428,42,41,13102,2019,ACS 2019,42041013102
2661,"Census Tract 101, Cumberland County, Pennsylvania",5584,42,41,10100,2019,ACS 2019,42041010100
2662,"Census Tract 118.01, Cumberland County, Pennsylvania",8789,42,41,11801,2019,ACS 2019,42041011801
2663,"Census Tract 123, Cumberland County, Pennsylvania",2466,42,41,12300,2019,ACS 2019,42041012300
2664,"Census Tract 124, Cumberland County, Pennsylvania",7541,42,41,12400,2019,ACS 2019,42041012400
2665,"Census Tract 132, Cumberland County, Pennsylvania",4492,42,41,13200,2019,ACS 2019,42041013200
2666,"Census Tract 107, Cumberland County, Pennsylvania",3638,42,41,10700,2019,ACS 2019,42041010700
2667,"Census Tract 112, Cumberland County, Pennsylvania",1556,42,41,11200,2019,ACS 2019,42041011200
2668,"Census Tract 118.03, Cumberland County, Pennsylvania",7335,42,41,11803,2019,ACS 2019,42041011803
2669,"Census Tract 120, Cumberland County, Pennsylvania",4494,42,41,12000,2019,ACS 2019,42041012000
2670,"Census Tract 126, Cumberland County, Pennsylvania",5705,42,41,12600,2019,ACS 2019,42041012600
2671,"Census Tract 108, Cumberland County, Pennsylvania",3671,42,41,10800,2019,ACS 2019,42041010800
2672,"Census Tract 11.01, Philadelphia County, Pennsylvania",3750,42,101,1101,2019,ACS 2019,42101001101
2673,"Census Tract 11.02, Philadelphia County, Pennsylvania",2687,42,101,1102,2019,ACS 2019,42101001102
2674,"Census Tract 12.01, Philadelphia County, Pennsylvania",4038,42,101,1201,2019,ACS 2019,42101001201
2675,"Census Tract 12.02, Philadelphia County, Pennsylvania",5215,42,101,1202,2019,ACS 2019,42101001202
2676,"Census Tract 27.01, Philadelphia County, Pennsylvania",4234,42,101,2701,2019,ACS 2019,42101002701
2677,"Census Tract 701, Juniata County, Pennsylvania",7286,42,67,70100,2019,ACS 2019,42067070100
2678,"Census Tract 703, Juniata County, Pennsylvania",5057,42,67,70300,2019,ACS 2019,42067070300
2679,"Census Tract 702.01, Juniata County, Pennsylvania",1856,42,67,70201,2019,ACS 2019,42067070201
2680,"Census Tract 702.02, Juniata County, Pennsylvania",6090,42,67,70202,2019,ACS 2019,42067070202
2681,"Census Tract 704, Juniata County, Pennsylvania",4335,42,67,70400,2019,ACS 2019,42067070400
2682,"Census Tract 104.01, Blair County, Pennsylvania",1618,42,13,10401,2019,ACS 2019,42013010401
2683,"Census Tract 107, Blair County, Pennsylvania",6382,42,13,10700,2019,ACS 2019,42013010700
2684,"Census Tract 113, Blair County, Pennsylvania",5736,42,13,11300,2019,ACS 2019,42013011300
2685,"Census Tract 1008, Blair County, Pennsylvania",1827,42,13,100800,2019,ACS 2019,42013100800
2686,"Census Tract 112, Blair County, Pennsylvania",5701,42,13,11200,2019,ACS 2019,42013011200
2687,"Census Tract 1016, Blair County, Pennsylvania",3189,42,13,101600,2019,ACS 2019,42013101600
2688,"Census Tract 1018, Blair County, Pennsylvania",2621,42,13,101800,2019,ACS 2019,42013101800
2689,"Census Tract 108, Blair County, Pennsylvania",3582,42,13,10800,2019,ACS 2019,42013010800
2690,"Census Tract 1007, Blair County, Pennsylvania",2420,42,13,100700,2019,ACS 2019,42013100700
2691,"Census Tract 1019, Blair County, Pennsylvania",1528,42,13,101900,2019,ACS 2019,42013101900
2692,"Census Tract 121.02, Lancaster County, Pennsylvania",8447,42,71,12102,2019,ACS 2019,42071012102
2693,"Census Tract 124.02, Lancaster County, Pennsylvania",3997,42,71,12402,2019,ACS 2019,42071012402
2694,"Census Tract 125.01, Lancaster County, Pennsylvania",8695,42,71,12501,2019,ACS 2019,42071012501
2695,"Census Tract 140, Lancaster County, Pennsylvania",7265,42,71,14000,2019,ACS 2019,42071014000
2696,"Census Tract 10, Lancaster County, Pennsylvania",3782,42,71,1000,2019,ACS 2019,42071001000
2697,"Census Tract 3, Lancaster County, Pennsylvania",4962,42,71,300,2019,ACS 2019,42071000300
2698,"Census Tract 105.01, Lancaster County, Pennsylvania",4543,42,71,10501,2019,ACS 2019,42071010501
2699,"Census Tract 110, Lancaster County, Pennsylvania",2610,42,71,11000,2019,ACS 2019,42071011000
2700,"Census Tract 116, Lancaster County, Pennsylvania",6261,42,71,11600,2019,ACS 2019,42071011600
2701,"Census Tract 118.05, Lancaster County, Pennsylvania",2583,42,71,11805,2019,ACS 2019,42071011805
2702,"Census Tract 123.01, Lancaster County, Pennsylvania",3229,42,71,12301,2019,ACS 2019,42071012301
2703,"Census Tract 126.01, Lancaster County, Pennsylvania",7531,42,71,12601,2019,ACS 2019,42071012601
2704,"Census Tract 132.04, Lancaster County, Pennsylvania",7029,42,71,13204,2019,ACS 2019,42071013204
2705,"Census Tract 135.03, Lancaster County, Pennsylvania",2357,42,71,13503,2019,ACS 2019,42071013503
2706,"Census Tract 139.02, Lancaster County, Pennsylvania",3874,42,71,13902,2019,ACS 2019,42071013902
2707,"Census Tract 142.02, Lancaster County, Pennsylvania",5907,42,71,14202,2019,ACS 2019,42071014202
2708,"Census Tract 131.02, Lancaster County, Pennsylvania",3705,42,71,13102,2019,ACS 2019,42071013102
2709,"Census Tract 139.01, Lancaster County, Pennsylvania",4978,42,71,13901,2019,ACS 2019,42071013901
2710,"Census Tract 144.01, Lancaster County, Pennsylvania",7029,42,71,14401,2019,ACS 2019,42071014401
2711,"Census Tract 132.02, Lancaster County, Pennsylvania",5660,42,71,13202,2019,ACS 2019,42071013202
2712,"Census Tract 146.01, Lancaster County, Pennsylvania",3873,42,71,14601,2019,ACS 2019,42071014601
2713,"Census Tract 7, Lancaster County, Pennsylvania",3456,42,71,700,2019,ACS 2019,42071000700
2714,"Census Tract 9, Lancaster County, Pennsylvania",3496,42,71,900,2019,ACS 2019,42071000900
2715,"Census Tract 115.02, Lancaster County, Pennsylvania",6203,42,71,11502,2019,ACS 2019,42071011502
2716,"Census Tract 4734.02, Allegheny County, Pennsylvania",3417,42,3,473402,2019,ACS 2019,42003473402
2717,"Census Tract 4736.02, Allegheny County, Pennsylvania",4537,42,3,473602,2019,ACS 2019,42003473602
2718,"Census Tract 4754.02, Allegheny County, Pennsylvania",2915,42,3,475402,2019,ACS 2019,42003475402
2719,"Census Tract 4801.01, Allegheny County, Pennsylvania",5431,42,3,480101,2019,ACS 2019,42003480101
2720,"Census Tract 4810, Allegheny County, Pennsylvania",3324,42,3,481000,2019,ACS 2019,42003481000
2721,"Census Tract 4883, Allegheny County, Pennsylvania",2046,42,3,488300,2019,ACS 2019,42003488300
2722,"Census Tract 4886, Allegheny County, Pennsylvania",4755,42,3,488600,2019,ACS 2019,42003488600
2723,"Census Tract 5522, Allegheny County, Pennsylvania",870,42,3,552200,2019,ACS 2019,42003552200
2724,"Census Tract 330, Mercer County, Pennsylvania",4830,42,85,33000,2019,ACS 2019,42085033000
2725,"Census Tract 323, Mercer County, Pennsylvania",3122,42,85,32300,2019,ACS 2019,42085032300
2726,"Census Tract 329, Mercer County, Pennsylvania",3115,42,85,32900,2019,ACS 2019,42085032900
2727,"Census Tract 326.01, Mercer County, Pennsylvania",5684,42,85,32601,2019,ACS 2019,42085032601
2728,"Census Tract 306.02, Perry County, Pennsylvania",3225,42,99,30602,2019,ACS 2019,42099030602
2729,"Census Tract 306.01, Perry County, Pennsylvania",4678,42,99,30601,2019,ACS 2019,42099030601
2730,"Census Tract 304, Perry County, Pennsylvania",4826,42,99,30400,2019,ACS 2019,42099030400
2731,"Census Tract 305.01, Perry County, Pennsylvania",5289,42,99,30501,2019,ACS 2019,42099030501
2732,"Census Tract 305.02, Perry County, Pennsylvania",6205,42,99,30502,2019,ACS 2019,42099030502
2733,"Census Tract 303.02, Perry County, Pennsylvania",4788,42,99,30302,2019,ACS 2019,42099030302
2734,"Census Tract 303.01, Perry County, Pennsylvania",4693,42,99,30301,2019,ACS 2019,42099030301
2735,"Census Tract 301, Perry County, Pennsylvania",5055,42,99,30100,2019,ACS 2019,42099030100
2736,"Census Tract 8039.01, Westmoreland County, Pennsylvania",3173,42,129,803901,2019,ACS 2019,42129803901
2737,"Census Tract 8039.02, Westmoreland County, Pennsylvania",3513,42,129,803902,2019,ACS 2019,42129803902
2738,"Census Tract 8059.01, Westmoreland County, Pennsylvania",1450,42,129,805901,2019,ACS 2019,42129805901
2739,"Census Tract 8059.02, Westmoreland County, Pennsylvania",6570,42,129,805902,2019,ACS 2019,42129805902
2740,"Census Tract 8084.01, Westmoreland County, Pennsylvania",2136,42,129,808401,2019,ACS 2019,42129808401
2741,"Census Tract 8084.02, Westmoreland County, Pennsylvania",4431,42,129,808402,2019,ACS 2019,42129808402
2742,"Census Tract 202.21, York County, Pennsylvania",5073,42,133,20221,2019,ACS 2019,42133020221
2743,"Census Tract 202.22, York County, Pennsylvania",4618,42,133,20222,2019,ACS 2019,42133020222
2744,"Census Tract 218.01, York County, Pennsylvania",4952,42,133,21801,2019,ACS 2019,42133021801
2745,"Census Tract 218.02, York County, Pennsylvania",4338,42,133,21802,2019,ACS 2019,42133021802
2746,"Census Tract 224.01, York County, Pennsylvania",3469,42,133,22401,2019,ACS 2019,42133022401
2747,"Census Tract 224.02, York County, Pennsylvania",8425,42,133,22402,2019,ACS 2019,42133022402
2748,"Census Tract 233.01, York County, Pennsylvania",6751,42,133,23301,2019,ACS 2019,42133023301
2749,"Census Tract 233.02, York County, Pennsylvania",6537,42,133,23302,2019,ACS 2019,42133023302
2750,"Census Tract 236.01, York County, Pennsylvania",3808,42,133,23601,2019,ACS 2019,42133023601
2751,"Census Tract 4006, Delaware County, Pennsylvania",5110,42,45,400600,2019,ACS 2019,42045400600
2752,"Census Tract 4024, Delaware County, Pennsylvania",3017,42,45,402400,2019,ACS 2019,42045402400
2753,"Census Tract 4031.04, Delaware County, Pennsylvania",2488,42,45,403104,2019,ACS 2019,42045403104
2754,"Census Tract 4035.01, Delaware County, Pennsylvania",4238,42,45,403501,2019,ACS 2019,42045403501
2755,"Census Tract 4048, Delaware County, Pennsylvania",2045,42,45,404800,2019,ACS 2019,42045404800
2756,"Census Tract 4034.02, Delaware County, Pennsylvania",3605,42,45,403402,2019,ACS 2019,42045403402
2757,"Census Tract 4037.01, Delaware County, Pennsylvania",1548,42,45,403701,2019,ACS 2019,42045403701
2758,"Census Tract 4040.03, Delaware County, Pennsylvania",2280,42,45,404003,2019,ACS 2019,42045404003
2759,"Census Tract 4044, Delaware County, Pennsylvania",1723,42,45,404400,2019,ACS 2019,42045404400
2760,"Census Tract 4045, Delaware County, Pennsylvania",5573,42,45,404500,2019,ACS 2019,42045404500
2761,"Census Tract 4049, Delaware County, Pennsylvania",1219,42,45,404900,2019,ACS 2019,42045404900
2762,"Census Tract 4064.02, Delaware County, Pennsylvania",1245,42,45,406402,2019,ACS 2019,42045406402
2763,"Census Tract 3, York County, Pennsylvania",2196,42,133,300,2019,ACS 2019,42133000300
2764,"Census Tract 6, York County, Pennsylvania",3127,42,133,600,2019,ACS 2019,42133000600
2765,"Census Tract 101.10, York County, Pennsylvania",9682,42,133,10110,2019,ACS 2019,42133010110
2766,"Census Tract 104, York County, Pennsylvania",3635,42,133,10400,2019,ACS 2019,42133010400
2767,"Census Tract 209.22, York County, Pennsylvania",3961,42,133,20922,2019,ACS 2019,42133020922
2768,"Census Tract 216, York County, Pennsylvania",2822,42,133,21600,2019,ACS 2019,42133021600
2769,"Census Tract 221, York County, Pennsylvania",3254,42,133,22100,2019,ACS 2019,42133022100
2770,"Census Tract 222, York County, Pennsylvania",4675,42,133,22200,2019,ACS 2019,42133022200
2771,"Census Tract 223, York County, Pennsylvania",3999,42,133,22300,2019,ACS 2019,42133022300
2772,"Census Tract 234, York County, Pennsylvania",5596,42,133,23400,2019,ACS 2019,42133023400
2773,"Census Tract 7727, Washington County, Pennsylvania",2349,42,125,772700,2019,ACS 2019,42125772700
2774,"Census Tract 7731, Washington County, Pennsylvania",2860,42,125,773100,2019,ACS 2019,42125773100
2775,"Census Tract 7732, Washington County, Pennsylvania",1278,42,125,773200,2019,ACS 2019,42125773200
2776,"Census Tract 7140, Washington County, Pennsylvania",2686,42,125,714000,2019,ACS 2019,42125714000
2777,"Census Tract 7411, Washington County, Pennsylvania",4322,42,125,741100,2019,ACS 2019,42125741100
2778,"Census Tract 2009.07, Montgomery County, Pennsylvania",2479,42,91,200907,2019,ACS 2019,42091200907
2779,"Census Tract 2012.01, Montgomery County, Pennsylvania",6224,42,91,201201,2019,ACS 2019,42091201201
2780,"Census Tract 2013.02, Montgomery County, Pennsylvania",2965,42,91,201302,2019,ACS 2019,42091201302
2781,"Census Tract 8017.03, Westmoreland County, Pennsylvania",2674,42,129,801703,2019,ACS 2019,42129801703
2782,"Census Tract 8002, Westmoreland County, Pennsylvania",1404,42,129,800200,2019,ACS 2019,42129800200
2783,"Census Tract 8004, Westmoreland County, Pennsylvania",1444,42,129,800400,2019,ACS 2019,42129800400
2784,"Census Tract 8010.01, Westmoreland County, Pennsylvania",3884,42,129,801001,2019,ACS 2019,42129801001
2785,"Census Tract 8001, Westmoreland County, Pennsylvania",1018,42,129,800100,2019,ACS 2019,42129800100
2786,"Census Tract 8047.02, Westmoreland County, Pennsylvania",5722,42,129,804702,2019,ACS 2019,42129804702
2787,"Census Tract 8048.01, Westmoreland County, Pennsylvania",2150,42,129,804801,2019,ACS 2019,42129804801
2788,"Census Tract 8055, Westmoreland County, Pennsylvania",3790,42,129,805500,2019,ACS 2019,42129805500
2789,"Census Tract 4003.02, Delaware County, Pennsylvania",3755,42,45,400302,2019,ACS 2019,42045400302
2790,"Census Tract 9118, Butler County, Pennsylvania",6589,42,19,911800,2019,ACS 2019,42019911800
2791,"Census Tract 9127, Butler County, Pennsylvania",7308,42,19,912700,2019,ACS 2019,42019912700
2792,"Census Tract 9114, Butler County, Pennsylvania",3438,42,19,911400,2019,ACS 2019,42019911400
2793,"Census Tract 107.02, Lancaster County, Pennsylvania",5919,42,71,10702,2019,ACS 2019,42071010702
2794,"Census Tract 108.01, Lancaster County, Pennsylvania",8814,42,71,10801,2019,ACS 2019,42071010801
2795,"Census Tract 123.02, Lancaster County, Pennsylvania",3207,42,71,12302,2019,ACS 2019,42071012302
2796,"Census Tract 129, Lancaster County, Pennsylvania",7186,42,71,12900,2019,ACS 2019,42071012900
2797,"Census Tract 130, Lancaster County, Pennsylvania",8311,42,71,13000,2019,ACS 2019,42071013000
2798,"Census Tract 133.01, Lancaster County, Pennsylvania",4403,42,71,13301,2019,ACS 2019,42071013301
2799,"Census Tract 135.01, Lancaster County, Pennsylvania",10145,42,71,13501,2019,ACS 2019,42071013501
2800,"Census Tract 8, Lancaster County, Pennsylvania",3404,42,71,800,2019,ACS 2019,42071000800
2801,"Census Tract 102.01, Lancaster County, Pennsylvania",4844,42,71,10201,2019,ACS 2019,42071010201
2802,"Census Tract 114, Lancaster County, Pennsylvania",4137,42,71,11400,2019,ACS 2019,42071011400
2803,"Census Tract 122, Lancaster County, Pennsylvania",7374,42,71,12200,2019,ACS 2019,42071012200
2804,"Census Tract 125.02, Lancaster County, Pennsylvania",4259,42,71,12502,2019,ACS 2019,42071012502
2805,"Census Tract 2, Lancaster County, Pennsylvania",3406,42,71,200,2019,ACS 2019,42071000200
2806,"Census Tract 101.01, Lancaster County, Pennsylvania",7448,42,71,10101,2019,ACS 2019,42071010101
2807,"Census Tract 102.02, Lancaster County, Pennsylvania",5989,42,71,10202,2019,ACS 2019,42071010202
2808,"Census Tract 107.01, Lancaster County, Pennsylvania",5550,42,71,10701,2019,ACS 2019,42071010701
2809,"Census Tract 109, Lancaster County, Pennsylvania",8163,42,71,10900,2019,ACS 2019,42071010900
2810,"Census Tract 115.04, Lancaster County, Pennsylvania",7683,42,71,11504,2019,ACS 2019,42071011504
2811,"Census Tract 126.02, Lancaster County, Pennsylvania",4835,42,71,12602,2019,ACS 2019,42071012602
2812,"Census Tract 127, Lancaster County, Pennsylvania",8006,42,71,12700,2019,ACS 2019,42071012700
2813,"Census Tract 301, Philadelphia County, Pennsylvania",5984,42,101,30100,2019,ACS 2019,42101030100
2814,"Census Tract 137, Philadelphia County, Pennsylvania",5155,42,101,13700,2019,ACS 2019,42101013700
2815,"Census Tract 115, Philadelphia County, Pennsylvania",4472,42,101,11500,2019,ACS 2019,42101011500
2816,"Census Tract 120, Philadelphia County, Pennsylvania",1890,42,101,12000,2019,ACS 2019,42101012000
2817,"Census Tract 121, Philadelphia County, Pennsylvania",3189,42,101,12100,2019,ACS 2019,42101012100
